FIPS,STATE,COUNTY,GRASS_PLANTINGS_INTRO,GRASS_PLANTINGS_NATIVE,TREE_PLANTINGS_SOFT,TREE_PLANTINGS_LONG,TREE_PLANTINGS_HARD,WILDLIFE_HABITAT,WILDLIFE_CORRIDORS,FIELD_WINDBREAKS,DIVERSIONS_EROSION_CONTROL_STRUC,GRASS_WATERWAYS,SHALLOW_WATER_FOR_WILDLIFE,EXISTING_GRASS,EXISTING_TREES,WILDLIFE_FOOD_PLOTS,CONTOUR_GRASS_STRIPS,SHELTER_BELTS,LIVING_SNOW_FENCES,SALINITY_REDUCING_VEGETATION,FILTER_STRIPS,RIPARIAN_BUFFERS,WETLAND_RESTORATION,WETLAND_RESTORATION_FLOOD,WETLAND_RESTORATION_NONFLOOD,CROSS_WINDTRAP_STRIPS,RARE_AND_DECLINING_HABITAT,FARMABLE_WETLAND_PROGRAM,FARMABLE_WETLAND_PROGRAM_BUFFER,MARGINAL_PASTURE_BUFFERS,MARGINAL_PASTURE_BUFFERS_WET,BOTTOMLAND_HARDWOOD_TREES,EXPIRED_HARDWOOD_TREES,UPLAND_BIRD_HABITAT_BUFFERS,LONGLEAF_PINE,DUCK_NESTING_HABITAT,STATE_ACRES_FOR_WILDLIFE_ENHANCEMENT,FARMABLE_WETLAND_PROGRAM_CONSTRUCTED,FARMABLE_WETLAND_PROGRAM_AQUA,FARMABLE_WETLAND_PROGRAM_FLOOD,POLLINATOR_HABITAT,CRP_GRASSLANDS_INTRODUCED,CRP_GRASSLANDS_NATIVE,TOTAL
39093,OHIO,LORAIN,19.900000000000002,113.66,9.1,0,44.7,91.1,31.490000000000002,9.81,NA,66.99,NA,159.26,23.3,2,NA,NA,NA,NA,256.94000000000005,41.699999999999996,4,23.96,19.2,NA,301.7,NA,NA,23.9,NA,NA,NA,13.53,NA,NA,NA,NA,NA,NA,13.22,NA,NA,1269.4599999999991
39095,OHIO,LUCAS,1.4,25.8,0,0,1,19.5,NA,50.170000000000016,NA,0.6,NA,5,29.5,NA,NA,NA,NA,NA,170.26999999999998,9.579999999999998,0.8,27.8,125.78,NA,32.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.42999999999998,NA,NA,NA,1.9,NA,NA,662.8399999999999
39097,OHIO,MADISON,54.790000000000006,1941.1900000000003,0,0,32.82,NA,NA,53.4,NA,371.49999999999994,1.68,17.9,NA,0.3,NA,3.38,NA,NA,1851.389999999999,394.11999999999995,NA,1,436.25999999999993,NA,NA,NA,NA,238.49,5.28,NA,NA,342.14,NA,NA,420.07000000000005,NA,NA,NA,NA,NA,NA,6165.710000000002
39099,OHIO,MAHONING,NA,NA,0,0,4.8,NA,NA,NA,NA,35.21000000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.06
39101,OHIO,MARION,180.77000000000004,5534.4599999999973,0,0,45.9,493.30999999999995,NA,11.21,NA,248.78999999999996,33.260000000000005,401.32000000000005,NA,4.9,NA,NA,NA,NA,2536.2,21.39,11.799999999999999,67.690000000000012,602.88000000000011,NA,55,NA,NA,NA,NA,NA,NA,520.9000000000002,NA,NA,725.9599999999998,NA,NA,NA,2.1,NA,NA,11497.839999999982
39103,OHIO,MEDINA,109.9,26.200000000000003,9.6,0,43.14,NA,NA,NA,NA,15.49,2.4,8.7,7.8,2.3,NA,NA,NA,NA,1,26.7,NA,2.2000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA,NA,1.13,NA,NA,265.76
39105,OHIO,MEIGS,33.599999999999994,1.4,10.89,0,4.8000000000000007,52.41,NA,NA,NA,NA,NA,64.2,1,NA,NA,NA,NA,NA,1.92,99.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,275.21999999999997
39107,OHIO,MERCER,44.3,47.3,1,0,81.399999999999991,7.7,2,159.63000000000002,NA,205.81,NA,53.6,NA,1.5,NA,NA,NA,NA,2738.350000000004,131.19999999999996,NA,158.66,97.19,NA,66.9,49.800000000000004,122.59999999999998,11,NA,NA,NA,522.2999999999998,NA,NA,NA,44.9,NA,NA,130.17000000000002,NA,NA,4677.310000000009
39109,OHIO,MIAMI,94,67.900000000000006,50.9,0,9.6999999999999993,82.30000000000001,NA,21.35,NA,183.76,50.98,43.15,5.3,1,NA,0.62,NA,NA,95.39000000000003,57.489999999999995,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,692.6100000000001,NA,NA,NA,NA,NA,NA,122.15000000000002,NA,NA,1596.6
39113,OHIO,MONTGOMERY,12,85.800000000000011,NA,NA,NA,NA,NA,NA,NA,305.3500000000001,2.4,NA,NA,NA,NA,NA,NA,NA,37.31,NA,NA,NA,6.1999999999999993,NA,NA,1.3,2.5,NA,NA,NA,NA,197.22,NA,NA,NA,NA,NA,NA,2.6999999999999997,NA,NA,652.7800000000002
39115,OHIO,MORGAN,87.53,NA,0,0,124.70000000000002,NA,NA,NA,NA,NA,NA,36,NA,3.1,NA,NA,NA,NA,12.57,19.21,NA,NA,NA,NA,NA,NA,NA,NA,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.2
39117,OHIO,MORROW,73.700000000000017,395.90999999999997,5.7,0,75.779999999999987,74.62,NA,NA,NA,183.11000000000007,28.5,176.19999999999996,NA,0.3,NA,NA,NA,NA,778.6400000000001,134.6,NA,NA,42.4,NA,NA,NA,NA,NA,NA,NA,NA,30.2,NA,NA,149.18,NA,NA,NA,16.060000000000002,NA,NA,2139.5800000000004
39119,OHIO,MUSKINGUM,129.89999999999998,NA,0,0,6.1999999999999993,NA,NA,NA,NA,5.000000000000001,NA,210.5,NA,NA,NA,NA,NA,NA,7.8,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.7999999999999
39123,OHIO,OTTAWA,1.06,131.6,NA,NA,NA,2.6,NA,111.64999999999999,NA,0.11,NA,4.9,1.3,NA,NA,NA,NA,NA,809.3899999999998,24.410000000000004,13.7,1635.7200000000007,379.15,NA,NA,NA,NA,NA,NA,45.6,NA,40.93,NA,NA,422.91,NA,NA,NA,NA,NA,NA,3625.03
39125,OHIO,PAULDING,59.6,422.90999999999991,3.3,0,114.54,141.68,NA,266.81999999999994,NA,25.33,30.7,5,NA,4,9.7,NA,NA,NA,2372.2999999999984,173.01000000000005,66.78,303.52999999999997,NA,NA,132.6,NA,NA,NA,NA,NA,NA,869.2099999999998,NA,NA,480.33000000000015,NA,NA,NA,37.38,NA,NA,5518.720000000001
39127,OHIO,PERRY,438.64,16.05,9.5,0,4.5999999999999996,71.1,NA,NA,NA,14.300000000000002,5.1,111.3,NA,20.35,NA,NA,NA,NA,46.230000000000004,68.95000000000002,NA,NA,8.5,NA,NA,NA,NA,10.36,39.800000000000004,NA,NA,17.5,NA,NA,NA,NA,NA,NA,6.9,NA,NA,889.18
39129,OHIO,PICKAWAY,90.91,5665.4100000000053,22.299999999999997,0,184,73.3,NA,0.37,NA,798.1399999999998,30.249999999999996,298.8,49.2,12.7,NA,NA,NA,NA,2776.9999999999995,132.56,NA,126.57999999999998,374.56999999999994,NA,359.24,NA,NA,170.76,10,NA,NA,408.8699999999999,NA,NA,1266.7399999999998,NA,NA,NA,83.07999999999998,NA,NA,12934.780000000028
39131,OHIO,PIKE,422.65000000000009,1636.34,420.80000000000007,0,18.8,NA,NA,NA,NA,NA,NA,323.22999999999996,48.300000000000004,NA,NA,NA,NA,NA,213.95999999999995,46.32999999999999,NA,44.8,NA,NA,NA,NA,NA,210.09999999999997,NA,NA,NA,17.39,NA,NA,10.51,NA,NA,NA,1,NA,NA,3414.209999999999
39133,OHIO,PORTAGE,34.75,2.6,0,0,18.2,14.2,NA,NA,NA,9.42,NA,NA,10,1,NA,NA,NA,NA,1.73,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,33.7,NA,NA,NA,NA,NA,NA,1,NA,NA,128.6
39135,OHIO,PREBLE,132.5,538.75,25.6,0,26.8,33.8,NA,NA,NA,964.0799999999999,NA,151,NA,27,NA,NA,NA,NA,108.13,15.399999999999999,NA,NA,NA,NA,NA,2.8,7.2,NA,NA,3.6,NA,614.1200000000002,NA,NA,NA,NA,NA,NA,89.57999999999998,NA,NA,2740.3599999999997
39137,OHIO,PUTNAM,115.19999999999999,311.49999999999994,4.5999999999999996,0,92.38000000000001,20.799999999999997,NA,79.68,NA,73.7,NA,27.000000000000004,3.4,3.9,NA,NA,NA,NA,2695.7299999999996,62.169999999999995,20,33.4,24,NA,NA,NA,NA,1.6,NA,NA,NA,108.81999999999998,NA,NA,NA,NA,NA,NA,126.9,NA,NA,3804.779999999998
39139,OHIO,RICHLAND,348,92.3,17.400000000000002,0,474.04999999999995,475.55,NA,NA,NA,60.75000000000001,1.14,1356.55,68.2,9.71,NA,NA,NA,NA,156.5,10.899999999999999,62.1,NA,NA,NA,64.31,NA,NA,NA,NA,NA,NA,36.48,NA,NA,NA,NA,NA,NA,154.47000000000003,5.3,NA,3393.7100000000005
39141,OHIO,ROSS,467.15000000000003,12446.900000000001,10.5,0,298.93,49.1,NA,NA,NA,434.20999999999987,13.6,1270.7499999999998,121.50000000000001,9.9,NA,NA,NA,NA,5720.469999999997,464.96000000000015,NA,28.5,26.32,NA,69.2,NA,NA,781.05000000000018,22.04,NA,NA,96.93999999999997,NA,NA,2959.2299999999996,NA,NA,NA,32.5,NA,NA,25323.74999999999
39143,OHIO,SANDUSKY,31.04,374.49999999999994,0,0,153.70000000000002,241.60000000000002,NA,65.50999999999999,NA,2.7,12.9,4.2,7,5.7,NA,5.99,NA,NA,1337.5899999999983,34.09,110.10000000000001,129.16,197.90000000000003,NA,20.2,NA,NA,NA,NA,NA,NA,261.03000000000003,NA,NA,311.04999999999995,NA,NA,NA,57.43,NA,NA,3363.3899999999985
39145,OHIO,SCIOTO,555,1639.2600000000004,0,0,31.2,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,534.8100000000002,24.98,NA,NA,NA,NA,NA,NA,NA,140.89999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2929.4
39147,OHIO,SENECA,221.72000000000003,763.77,6.9,0,116.94,13.299999999999999,NA,180.67999999999995,NA,201,16.93,210.01,2.1,8.9,NA,0.8,NA,NA,2532.8199999999997,84.04,40.980000000000004,41.23,100.42000000000002,NA,32.5,NA,NA,10.83,NA,NA,NA,186.48999999999998,NA,NA,1345.5900000000001,NA,NA,NA,1.42,NA,NA,6119.37
39149,OHIO,SHELBY,164.93,570.29,0,0,12.8,36.8,NA,1.12,NA,482.0199999999997,21.2,979.28999999999985,3.8,3.5,NA,NA,NA,NA,1178.1700000000008,56.65,15.86,43.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.41,NA,NA,591.09,NA,NA,NA,34.17,NA,NA,4621.540000000002
39151,OHIO,STARK,12.5,3.4,0,0,87.45,33.9,NA,NA,NA,17.279999999999998,NA,40.8,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.91000000000003
39153,OHIO,SUMMIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1
39155,OHIO,TRUMBULL,NA,NA,NA,NA,NA,82,NA,NA,NA,2.9,NA,NA,11.5,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.1
39157,OHIO,TUSCARAWAS,50.5,23.95,30.229999999999997,0,5.9,NA,NA,NA,NA,NA,NA,30.2,NA,NA,NA,NA,NA,NA,169.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.64,NA,NA,319.71999999999997
39159,OHIO,UNION,109.1,2396.5099999999989,6,0,85.89,121.18,NA,NA,NA,149.01000000000002,37.62,206.44,NA,3.7,NA,2.9699999999999998,NA,NA,1930.17,58.2,2,62.470000000000006,1285.1400000000001,NA,365.13000000000005,NA,NA,113.02999999999997,NA,NA,NA,284.9600000000002,NA,NA,1000.8299999999998,NA,NA,NA,NA,NA,NA,8220.349999999993
39161,OHIO,VAN WERT,31.06,14.12,0,0,31.36,7.85,NA,50.760000000000005,NA,77.17,4.8,10.1,NA,NA,NA,0.95,NA,NA,1522.9599999999987,31.32,9.5,40.830000000000005,7.8,NA,NA,NA,NA,NA,NA,NA,NA,367.68999999999994,NA,NA,NA,NA,NA,NA,0.51,NA,NA,2208.7799999999997
39163,OHIO,VINTON,21,57.2,29.2,0,3.2,NA,NA,NA,NA,0.5,NA,244.34,20.1,0.3,NA,NA,NA,NA,117.22000000000001,197.76,NA,NA,NA,NA,NA,NA,NA,120.19999999999999,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,815.5200000000002
39165,OHIO,WARREN,NA,22.7,NA,NA,NA,NA,NA,0.4,NA,54.27000000000001,NA,47,6.4,NA,NA,NA,NA,NA,18,NA,NA,NA,24.3,NA,NA,NA,NA,NA,NA,NA,NA,90.58999999999999,NA,NA,NA,NA,NA,NA,16.290000000000003,NA,NA,279.95000000000005
39167,OHIO,WASHINGTON,305.64999999999998,NA,18.8,0,29.05,7,NA,NA,NA,16.56,NA,43.9,23.5,NA,NA,NA,NA,NA,18.509999999999998,25.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.75999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.8600000000001
39169,OHIO,WAYNE,NA,1.9,2.6,0,22.599999999999998,NA,NA,NA,NA,41.080000000000005,NA,61,NA,NA,NA,NA,NA,NA,88.59,69.42,NA,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.2899999999999
39171,OHIO,WILLIAMS,1031.0299999999997,343.57,1,0,173.61,1564.6699999999998,NA,100.95000000000002,NA,130.33,19.4,2838.759999999998,116.24,14.5,NA,NA,NA,NA,1755.8999999999992,274.90999999999997,349.59999999999997,72.339999999999989,118.38,NA,NA,NA,NA,NA,NA,6.5,NA,217.18999999999997,NA,NA,2644.5000000000014,NA,NA,NA,122.84,NA,NA,11896.21999999999
39173,OHIO,WOOD,28.040000000000003,458.87000000000006,2.7,0,33.4,319.22,NA,341.83999999999975,NA,3.11,4.2,61.37,0.4,8.91,NA,20.300000000000004,NA,NA,4110.680000000003,5.3,27.8,341.25000000000006,9.4,NA,995.4900000000001,NA,NA,57.899999999999991,23.619999999999997,NA,NA,294.71999999999997,NA,NA,NA,NA,NA,NA,43.32,NA,NA,7191.840000000006
39175,OHIO,WYANDOT,340.06000000000017,402.51,4.2,0,111.29999999999998,24.990000000000002,NA,156.81999999999996,NA,156.27999999999994,5.69,535.1100000000001,6.24,4.08,NA,NA,NA,NA,3679.5399999999927,126.58,15.5,139.79,441.21000000000009,NA,151.44,NA,NA,NA,NA,NA,NA,636.6900000000003,NA,NA,1566.17,NA,NA,NA,62.17999999999999,NA,NA,8566.380000000008
40001,OKLAHOMA,ADAIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.40000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.40000000000003
40003,OKLAHOMA,ALFALFA,NA,2264.8900000000003,NA,NA,NA,NA,NA,15.839999999999998,NA,NA,NA,388.4,47.8,40.800000000000004,NA,NA,NA,220.7,5,NA,NA,164.31,NA,NA,51.900000000000006,38.200000000000003,100.89999999999999,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3344.94
40007,OKLAHOMA,BEAVER,22903.109999999982,53819.49000000002,NA,NA,NA,147.1,NA,NA,NA,NA,NA,36570.15000000002,NA,20.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,837.5999999999998,NA,NA,NA,NA,NA,NA,114532.99999999993
40009,OKLAHOMA,BECKHAM,2548.81,7672.4700000000012,NA,NA,NA,NA,NA,NA,NA,NA,NA,8977.200000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134.3,NA,NA,NA,NA,NA,NA,55.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20387.87999999999
40011,OKLAHOMA,BLAINE,624.55000000000007,794.16000000000008,NA,NA,NA,82,NA,10.59,NA,8.8,NA,1206.08,NA,5.04,NA,NA,NA,NA,NA,NA,NA,NA,108.8,NA,232.9,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3078.9199999999996
40013,OKLAHOMA,BRYAN,93.3,748.25,NA,NA,NA,192,NA,9,NA,6.8,45.3,408.3,NA,2.2,NA,NA,NA,NA,NA,68.9,NA,69,NA,NA,NA,NA,NA,NA,8.5,42,NA,16,NA,NA,NA,NA,NA,NA,75.1,NA,NA,1784.65
40015,OKLAHOMA,CADDO,409.2,381.26,18.5,0,0,NA,NA,NA,NA,NA,NA,1338.17,NA,NA,NA,NA,NA,NA,NA,306.09999999999997,NA,NA,NA,NA,247.03000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700.26
40017,OKLAHOMA,CANADIAN,310.64,166.60000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548.44
40021,OKLAHOMA,CHEROKEE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.29999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.29999999999998
40023,OKLAHOMA,CHOCTAW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.41
40025,OKLAHOMA,CIMARRON,20964.960000000006,56257.969999999979,NA,NA,NA,135.61,NA,NA,NA,NA,NA,37679.10000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.13,NA,NA,NA,NA,NA,NA,NA,NA,1092.46,116177.23000000001
40031,OKLAHOMA,COMANCHE,39.299999999999997,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.7,NA,NA,NA,NA,NA,NA,NA,32.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567.17
40033,OKLAHOMA,COTTON,95,703.40000000000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.53999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182.9399999999998
40035,OKLAHOMA,CRAIG,NA,NA,0,0,83.6,NA,NA,NA,NA,NA,NA,38.48,NA,3.3,NA,NA,NA,NA,NA,186.3,NA,NA,NA,NA,NA,3.5,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.58000000000004
40039,OKLAHOMA,CUSTER,48.599999999999994,592.17000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,1803.6399999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2444.4099999999994
40041,OKLAHOMA,DELAWARE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.70000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.70000000000002
40043,OKLAHOMA,DEWEY,1086.33,6608.3800000000019,NA,NA,NA,5,NA,NA,NA,12.9,NA,5161.67,NA,4,NA,NA,NA,NA,2.4,8.77,NA,NA,NA,NA,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13060.449999999999
40045,OKLAHOMA,ELLIS,8415.99,27582.310000000005,NA,NA,NA,8.4,NA,NA,NA,NA,NA,13564.040000000008,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704.58,NA,NA,NA,NA,NA,NA,50284.020000000004
40047,OKLAHOMA,GARFIELD,390.20000000000005,768.90000000000009,NA,NA,NA,NA,NA,NA,NA,21.76,NA,427.86999999999995,NA,5.8,NA,NA,NA,67.5,27.400000000000002,NA,NA,NA,NA,NA,779.8000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2489.23
40051,OKLAHOMA,GRADY,278.5,656.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1046.2
40053,OKLAHOMA,GRANT,205.65,4838.05,NA,NA,NA,NA,NA,NA,NA,49.06,NA,1118.36,NA,80.07,NA,NA,NA,1363.43,238.60999999999999,38.870000000000005,NA,59.76,NA,NA,7088.639999999996,NA,NA,NA,NA,NA,NA,353.03,NA,NA,NA,NA,NA,NA,6.1,NA,NA,15439.629999999994
40055,OKLAHOMA,GREER,3461.4,2682.3999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,4159.840000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.3,NA,NA,NA,NA,NA,NA,71.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10574.84
40057,OKLAHOMA,HARMON,1627.8299999999997,9516.4599999999991,NA,NA,NA,NA,NA,NA,NA,NA,NA,12185.769999999993,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23336.359999999997
40059,OKLAHOMA,HARPER,13511.810000000001,19023.300000000014,NA,NA,NA,NA,NA,NA,NA,NA,NA,8136.520000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.25,NA,2605.5600000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,6897.399999999999,NA,NA,NA,NA,NA,NA,50335.84
40063,OKLAHOMA,HUGHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.09
40065,OKLAHOMA,JACKSON,377.19,2738.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,2306.58,NA,NA,NA,NA,NA,31.82,NA,NA,NA,NA,NA,NA,326.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5781.2999999999975
40067,OKLAHOMA,JEFFERSON,NA,257.5,NA,NA,NA,5,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA,NA,NA,11.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.08000000000004
40071,OKLAHOMA,KAY,13.889999999999999,1914.3999999999999,0,0,42.7,NA,NA,NA,NA,28.9,14.9,983.9499999999999,NA,0.8,NA,NA,NA,NA,160.03,38.47,NA,NA,NA,NA,542.8,NA,NA,NA,NA,NA,NA,72.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3813.340000000001
40073,OKLAHOMA,KINGFISHER,210.1,1211.4000000000001,NA,NA,NA,8.5,NA,NA,NA,NA,NA,441.70000000000005,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1873.7000000000003
40075,OKLAHOMA,KIOWA,420.34999999999997,882.43999999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.29999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4530.59,NA,NA,NA,NA,NA,NA,43.599999999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,6292.280000000002
40081,OKLAHOMA,LINCOLN,221,103.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.20000000000005
40083,OKLAHOMA,LOGAN,NA,620.29999999999984,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.9,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.4999999999999
40089,OKLAHOMA,MCCURTAIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.3
40093,OKLAHOMA,MAJOR,527.86,5424.03,NA,NA,NA,NA,NA,NA,NA,23.5,NA,1995.2099999999996,NA,8.3,NA,NA,NA,166.6,14.3,NA,78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.14,NA,24.66,8308.900000000001
40095,OKLAHOMA,MARSHALL,186.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.7
40103,OKLAHOMA,NOBLE,NA,333.6,NA,NA,NA,NA,NA,NA,NA,5.3,NA,103.83000000000001,NA,NA,NA,NA,NA,59.3,4.38,NA,NA,NA,NA,NA,126.10000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632.51
40105,OKLAHOMA,NOWATA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
40113,OKLAHOMA,OSAGE,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73
