soil_series,texture,slope,erosion,drainage,prod_index,cropland,woodland,year,indx,id
TUSCOLA,FSL,2-6,S,MW,77,800,300,2010,indx_79,TUSCOLAFSL2-6SMW
TUSCOLA,FSL,2-6,S,MW,77,1060,560,2011,indx_79,TUSCOLAFSL2-6SMW
TUSCOLA,FSL,2-6,S,MW,77,1090,590,2012,indx_79,TUSCOLAFSL2-6SMW
TUSCOLA,FSL,2-6,S,MW,77,1840,1340,2013,indx_79,TUSCOLAFSL2-6SMW
TUSCOLA,FSL,2-6,S,MW,77,2570,2070,2014,indx_79,TUSCOLAFSL2-6SMW
TUSCOLA,FSL,2-6,S,MW,77,2190,1190,2015,indx_79,TUSCOLAFSL2-6SMW
TUSCOLA,FSL,2-6,S,MW,77,2130,1130,2016,indx_79,TUSCOLAFSL2-6SMW
TUSCOLA,FSL,2-6,S,MW,77,1830,830,2017,indx_79,TUSCOLAFSL2-6SMW
TUSCOLA,FSL,3-8,S,MW,75,760,260,2009,indx_79,TUSCOLAFSL3-8SMW
TUSCOLA,FSL,3-8,S,MW,75,750,250,2010,indx_79,TUSCOLAFSL3-8SMW
TUSCOLA,FSL,3-8,S,MW,75,990,490,2011,indx_79,TUSCOLAFSL3-8SMW
TUSCOLA,FSL,3-8,S,MW,75,1010,510,2012,indx_79,TUSCOLAFSL3-8SMW
TUSCOLA,FSL,3-8,S,MW,75,1740,1240,2013,indx_79,TUSCOLAFSL3-8SMW
TUSCOLA,FSL,3-8,S,MW,75,2420,1920,2014,indx_79,TUSCOLAFSL3-8SMW
TUSCOLA,FSL,3-8,S,MW,75,2050,1050,2015,indx_79,TUSCOLAFSL3-8SMW
TUSCOLA,FSL,3-8,S,MW,75,1980,980,2016,indx_79,TUSCOLAFSL3-8SMW
TUSCOLA,FSL,3-8,S,MW,75,1700,700,2017,indx_79,TUSCOLAFSL3-8SMW
TUSCOLA,L,2-6,M,MW,76,780,280,2009,indx_79,TUSCOLAL2-6MMW
TUSCOLA,L,2-6,M,MW,76,750,250,2010,indx_79,TUSCOLAL2-6MMW
TUSCOLA,L,2-6,M,MW,76,1e3,500,2011,indx_79,TUSCOLAL2-6MMW
TUSCOLA,L,2-6,M,MW,76,1030,530,2012,indx_79,TUSCOLAL2-6MMW
TUSCOLA,L,2-6,M,MW,76,1750,1250,2013,indx_79,TUSCOLAL2-6MMW
TUSCOLA,L,2-6,M,MW,76,2440,1940,2014,indx_79,TUSCOLAL2-6MMW
TUSCOLA,L,2-6,M,MW,76,2060,1060,2015,indx_79,TUSCOLAL2-6MMW
TUSCOLA,L,2-6,M,MW,76,2e3,1e3,2016,indx_79,TUSCOLAL2-6MMW
TUSCOLA,L,2-6,M,MW,76,1720,720,2017,indx_79,TUSCOLAL2-6MMW
TUSCOLA,L,2-6,S,MW,80,950,450,2009,indx_89,TUSCOLAL2-6SMW
TUSCOLA,L,2-6,S,MW,80,910,410,2010,indx_89,TUSCOLAL2-6SMW
TUSCOLA,L,2-6,S,MW,80,1190,690,2011,indx_89,TUSCOLAL2-6SMW
TUSCOLA,L,2-6,S,MW,80,1220,720,2012,indx_89,TUSCOLAL2-6SMW
TUSCOLA,L,2-6,S,MW,80,2020,1520,2013,indx_89,TUSCOLAL2-6SMW
TUSCOLA,L,2-6,S,MW,80,2850,2350,2014,indx_89,TUSCOLAL2-6SMW
TUSCOLA,L,2-6,S,MW,80,2470,1470,2015,indx_89,TUSCOLAL2-6SMW
TUSCOLA,L,2-6,S,MW,80,2340,1340,2016,indx_89,TUSCOLAL2-6SMW
TUSCOLA,L,2-6,S,MW,80,2055,1055,2017,indx_89,TUSCOLAL2-6SMW
TUSCOLA,L,6-12,M,MW,73,770,270,2009,indx_79,TUSCOLAL6-12MMW
TUSCOLA,L,6-12,M,MW,73,580,120,2010,indx_79,TUSCOLAL6-12MMW
TUSCOLA,L,6-12,M,MW,73,840,340,2011,indx_79,TUSCOLAL6-12MMW
TUSCOLA,L,6-12,M,MW,73,800,300,2012,indx_79,TUSCOLAL6-12MMW
TUSCOLA,L,6-12,M,MW,73,1520,1020,2013,indx_79,TUSCOLAL6-12MMW
TUSCOLA,L,6-12,M,MW,73,2150,1650,2014,indx_79,TUSCOLAL6-12MMW
TUSCOLA,L,6-12,M,MW,73,1770,770,2015,indx_79,TUSCOLAL6-12MMW
TUSCOLA,L,6-12,M,MW,73,1590,590,2016,indx_79,TUSCOLAL6-12MMW
TUSCOLA,L,6-12,M,MW,73,1385,410,2017,indx_79,TUSCOLAL6-12MMW
TUSCOLA,LFS,0-2,S,MW,78,710,210,2009,indx_79,TUSCOLALFS0-2SMW
TUSCOLA,LFS,0-2,S,MW,78,830,330,2010,indx_79,TUSCOLALFS0-2SMW
TUSCOLA,LFS,0-2,S,MW,78,1090,590,2011,indx_79,TUSCOLALFS0-2SMW
TUSCOLA,LFS,0-2,S,MW,78,1120,620,2012,indx_79,TUSCOLALFS0-2SMW
TUSCOLA,LFS,0-2,S,MW,78,1890,1390,2013,indx_79,TUSCOLALFS0-2SMW
TUSCOLA,LFS,0-2,S,MW,78,2690,2190,2014,indx_79,TUSCOLALFS0-2SMW
TUSCOLA,LFS,0-2,S,MW,78,2230,1230,2015,indx_79,TUSCOLALFS0-2SMW
TUSCOLA,LFS,0-2,S,MW,78,2170,1170,2016,indx_79,TUSCOLALFS0-2SMW
TUSCOLA,LFS,0-2,S,MW,78,1905,905,2017,indx_79,TUSCOLALFS0-2SMW
TUSCOLA,LFS,2-6,S,MW,75,700,200,2009,indx_79,TUSCOLALFS2-6SMW
TUSCOLA,LFS,2-6,S,MW,75,750,250,2010,indx_79,TUSCOLALFS2-6SMW
TUSCOLA,LFS,2-6,S,MW,75,1e3,500,2011,indx_79,TUSCOLALFS2-6SMW
TUSCOLA,LFS,2-6,S,MW,75,1030,530,2012,indx_79,TUSCOLALFS2-6SMW
TUSCOLA,LFS,2-6,S,MW,75,1750,1250,2013,indx_79,TUSCOLALFS2-6SMW
TUSCOLA,LFS,2-6,S,MW,75,2440,1940,2014,indx_79,TUSCOLALFS2-6SMW
TUSCOLA,LFS,2-6,S,MW,75,2060,1060,2015,indx_79,TUSCOLALFS2-6SMW
TUSCOLA,LFS,2-6,S,MW,75,2e3,1e3,2016,indx_79,TUSCOLALFS2-6SMW
TUSCOLA,LFS,2-6,S,MW,75,1720,720,2017,indx_79,TUSCOLALFS2-6SMW
TUSCOLA,SIL,0-2,S,MW,81,1080,580,2009,indx_89,TUSCOLASIL0-2SMW
TUSCOLA,SIL,0-2,S,MW,81,1330,830,2010,indx_89,TUSCOLASIL0-2SMW
TUSCOLA,SIL,0-2,S,MW,81,1660,1160,2011,indx_89,TUSCOLASIL0-2SMW
TUSCOLA,SIL,0-2,S,MW,81,1760,1260,2012,indx_89,TUSCOLASIL0-2SMW
TUSCOLA,SIL,0-2,S,MW,81,2800,2300,2013,indx_89,TUSCOLASIL0-2SMW
TUSCOLA,SIL,0-2,S,MW,81,3760,3260,2014,indx_89,TUSCOLASIL0-2SMW
TUSCOLA,SIL,0-2,S,MW,81,3480,2480,2015,indx_89,TUSCOLASIL0-2SMW
TUSCOLA,SIL,0-2,S,MW,81,3400,2400,2016,indx_89,TUSCOLASIL0-2SMW
TUSCOLA,SIL,0-2,S,MW,81,3005,2005,2017,indx_89,TUSCOLASIL0-2SMW
TUSCOLA,SIL,2-6,S,MW,79,990,490,2009,indx_79,TUSCOLASIL2-6SMW
TUSCOLA,SIL,2-6,S,MW,79,1050,550,2010,indx_79,TUSCOLASIL2-6SMW
TUSCOLA,SIL,2-6,S,MW,79,1390,890,2011,indx_79,TUSCOLASIL2-6SMW
TUSCOLA,SIL,2-6,S,MW,79,1410,910,2012,indx_79,TUSCOLASIL2-6SMW
TUSCOLA,SIL,2-6,S,MW,79,2340,1840,2013,indx_79,TUSCOLASIL2-6SMW
TUSCOLA,SIL,2-6,S,MW,79,3170,2670,2014,indx_79,TUSCOLASIL2-6SMW
TUSCOLA,SIL,2-6,S,MW,79,2820,1820,2015,indx_79,TUSCOLASIL2-6SMW
TUSCOLA,SIL,2-6,S,MW,79,2780,1780,2016,indx_79,TUSCOLASIL2-6SMW
TUSCOLA,SIL,2-6,S,MW,79,2415,1415,2017,indx_79,TUSCOLASIL2-6SMW
TUSCOLA,VFSL,2-6,S,MW,80,950,450,2009,indx_89,TUSCOLAVFSL2-6SMW
TUSCOLA,VFSL,2-6,S,MW,80,910,410,2010,indx_89,TUSCOLAVFSL2-6SMW
TUSCOLA,VFSL,2-6,S,MW,80,1190,690,2011,indx_89,TUSCOLAVFSL2-6SMW
TUSCOLA,VFSL,2-6,S,MW,80,1220,720,2012,indx_89,TUSCOLAVFSL2-6SMW
TUSCOLA,VFSL,2-6,S,MW,80,2020,1520,2013,indx_89,TUSCOLAVFSL2-6SMW
TUSCOLA,VFSL,2-6,S,MW,80,2850,2350,2014,indx_89,TUSCOLAVFSL2-6SMW
TUSCOLA,VFSL,2-6,S,MW,80,2470,1470,2015,indx_89,TUSCOLAVFSL2-6SMW
TUSCOLA,VFSL,2-6,S,MW,80,2340,1340,2016,indx_89,TUSCOLAVFSL2-6SMW
TUSCOLA,VFSL,2-6,S,MW,80,2055,1055,2017,indx_89,TUSCOLAVFSL2-6SMW
"TUSCOLA-BENNINGTON,C",,2-6,S,MW,70,550,100,2009,indx_79,"TUSCOLA-BENNINGTON,C2-6SMW"
"TUSCOLA-BENNINGTON,C",,2-6,S,MW,70,440,120,2010,indx_79,"TUSCOLA-BENNINGTON,C2-6SMW"
"TUSCOLA-BENNINGTON,C",,2-6,S,MW,70,640,200,2011,indx_79,"TUSCOLA-BENNINGTON,C2-6SMW"
"TUSCOLA-BENNINGTON,C",,2-6,S,MW,70,630,230,2012,indx_79,"TUSCOLA-BENNINGTON,C2-6SMW"
"TUSCOLA-BENNINGTON,C",,2-6,S,MW,70,1240,740,2013,indx_79,"TUSCOLA-BENNINGTON,C2-6SMW"
"TUSCOLA-BENNINGTON,C",,2-6,S,MW,70,1810,1310,2014,indx_79,"TUSCOLA-BENNINGTON,C2-6SMW"
"TUSCOLA-BENNINGTON,C",,2-6,S,MW,70,1420,420,2015,indx_79,"TUSCOLA-BENNINGTON,C2-6SMW"
"TUSCOLA-BENNINGTON,C",,2-6,S,MW,70,1220,230,2016,indx_79,"TUSCOLA-BENNINGTON,C2-6SMW"
"TUSCOLA-BENNINGTON,C",,2-6,S,MW,70,1055,230,2017,indx_79,"TUSCOLA-BENNINGTON,C2-6SMW"
"TUSCOLA-SHINROCK,C",,2-6,S,MW,73,770,270,2009,indx_79,"TUSCOLA-SHINROCK,C2-6SMW"
"TUSCOLA-SHINROCK,C",,2-6,S,MW,73,790,290,2010,indx_79,"TUSCOLA-SHINROCK,C2-6SMW"
"TUSCOLA-SHINROCK,C",,2-6,S,MW,73,1040,540,2011,indx_79,"TUSCOLA-SHINROCK,C2-6SMW"
"TUSCOLA-SHINROCK,C",,2-6,S,MW,73,1060,560,2012,indx_79,"TUSCOLA-SHINROCK,C2-6SMW"
"TUSCOLA-SHINROCK,C",,2-6,S,MW,73,1810,1310,2013,indx_79,"TUSCOLA-SHINROCK,C2-6SMW"
"TUSCOLA-SHINROCK,C",,2-6,S,MW,73,2590,2090,2014,indx_79,"TUSCOLA-SHINROCK,C2-6SMW"
"TUSCOLA-SHINROCK,C",,2-6,S,MW,73,2230,1230,2015,indx_79,"TUSCOLA-SHINROCK,C2-6SMW"
"TUSCOLA-SHINROCK,C",,2-6,S,MW,73,2100,1100,2016,indx_79,"TUSCOLA-SHINROCK,C2-6SMW"
"TUSCOLA-SHINROCK,C",,2-6,S,MW,73,1845,845,2017,indx_79,"TUSCOLA-SHINROCK,C2-6SMW"
"TUSCOLA,V",FSL,1-6,S,MW,77,920,420,2009,indx_79,"TUSCOLA,VFSL1-6SMW"
"TUSCOLA,V",FSL,1-6,S,MW,77,940,440,2010,indx_79,"TUSCOLA,VFSL1-6SMW"
"TUSCOLA,V",FSL,1-6,S,MW,77,1260,760,2011,indx_79,"TUSCOLA,VFSL1-6SMW"
"TUSCOLA,V",FSL,1-6,S,MW,77,1270,770,2012,indx_79,"TUSCOLA,VFSL1-6SMW"
"TUSCOLA,V",FSL,1-6,S,MW,77,2130,1630,2013,indx_79,"TUSCOLA,VFSL1-6SMW"
"TUSCOLA,V",FSL,1-6,S,MW,77,2930,2430,2014,indx_79,"TUSCOLA,VFSL1-6SMW"
"TUSCOLA,V",FSL,1-6,S,MW,77,2560,1560,2015,indx_79,"TUSCOLA,VFSL1-6SMW"
"TUSCOLA,V",FSL,1-6,S,MW,77,2530,1530,2016,indx_79,"TUSCOLA,VFSL1-6SMW"
"TUSCOLA,V",FSL,1-6,S,MW,77,2190,1190,2017,indx_79,"TUSCOLA,VFSL1-6SMW"
"TUSCOLA,V",FSL,6-12,S,MW,69,690,190,2009,indx_69,"TUSCOLA,VFSL6-12SMW"
"TUSCOLA,V",FSL,6-12,S,MW,69,630,130,2010,indx_69,"TUSCOLA,VFSL6-12SMW"
"TUSCOLA,V",FSL,6-12,S,MW,69,850,350,2011,indx_69,"TUSCOLA,VFSL6-12SMW"
"TUSCOLA,V",FSL,6-12,S,MW,69,810,310,2012,indx_69,"TUSCOLA,VFSL6-12SMW"
"TUSCOLA,V",FSL,6-12,S,MW,69,1540,1040,2013,indx_69,"TUSCOLA,VFSL6-12SMW"
"TUSCOLA,V",FSL,6-12,S,MW,69,2180,1680,2014,indx_69,"TUSCOLA,VFSL6-12SMW"
"TUSCOLA,V",FSL,6-12,S,MW,69,1810,810,2015,indx_69,"TUSCOLA,VFSL6-12SMW"
"TUSCOLA,V",FSL,6-12,S,MW,69,1640,640,2016,indx_69,"TUSCOLA,VFSL6-12SMW"
"TUSCOLA,V",FSL,6-12,S,MW,69,1430,435,2017,indx_69,"TUSCOLA,VFSL6-12SMW"
TYGART,SIL,0-3,S,SWP,62,240,100,2009,indx_69,TYGARTSIL0-3SSWP
TYGART,SIL,0-3,S,SWP,62,350,120,2010,indx_69,TYGARTSIL0-3SSWP
TYGART,SIL,0-3,S,SWP,62,540,200,2011,indx_69,TYGARTSIL0-3SSWP
TYGART,SIL,0-3,S,SWP,62,470,230,2012,indx_69,TYGARTSIL0-3SSWP
TYGART,SIL,0-3,S,SWP,62,1100,230,2013,indx_69,TYGARTSIL0-3SSWP
TYGART,SIL,0-3,S,SWP,62,1640,640,2014,indx_69,TYGARTSIL0-3SSWP
TYGART,SIL,0-3,S,SWP,62,1190,230,2015,indx_69,TYGARTSIL0-3SSWP
TYGART,SIL,0-3,S,SWP,62,1070,230,2016,indx_69,TYGARTSIL0-3SSWP
TYGART,SIL,0-3,S,SWP,62,890,230,2017,indx_69,TYGARTSIL0-3SSWP
TYLER,SIL,0-2,S,SWP,58,330,100,2009,indx_59,TYLERSIL0-2SSWP
TYLER,SIL,0-2,S,SWP,58,530,120,2010,indx_59,TYLERSIL0-2SSWP
TYLER,SIL,0-2,S,SWP,58,740,200,2011,indx_59,TYLERSIL0-2SSWP
TYLER,SIL,0-2,S,SWP,58,690,230,2012,indx_59,TYLERSIL0-2SSWP
TYLER,SIL,0-2,S,SWP,58,1370,370,2013,indx_59,TYLERSIL0-2SSWP
TYLER,SIL,0-2,S,SWP,58,1960,960,2014,indx_59,TYLERSIL0-2SSWP
TYLER,SIL,0-2,S,SWP,58,1610,230,2015,indx_59,TYLERSIL0-2SSWP
TYLER,SIL,0-2,S,SWP,58,1450,230,2016,indx_59,TYLERSIL0-2SSWP
TYLER,SIL,0-2,S,SWP,58,1265,230,2017,indx_59,TYLERSIL0-2SSWP
TYLER,SIL,2-5,S,SWP,56,200,100,2009,indx_59,TYLERSIL2-5SSWP
TYLER,SIL,2-5,S,SWP,56,420,120,2010,indx_59,TYLERSIL2-5SSWP
TYLER,SIL,2-5,S,SWP,56,600,200,2011,indx_59,TYLERSIL2-5SSWP
TYLER,SIL,2-5,S,SWP,56,550,230,2012,indx_59,TYLERSIL2-5SSWP
TYLER,SIL,2-5,S,SWP,56,1160,230,2013,indx_59,TYLERSIL2-5SSWP
TYLER,SIL,2-5,S,SWP,56,1690,690,2014,indx_59,TYLERSIL2-5SSWP
TYLER,SIL,2-5,S,SWP,56,1350,230,2015,indx_59,TYLERSIL2-5SSWP
TYLER,SIL,2-5,S,SWP,56,1200,230,2016,indx_59,TYLERSIL2-5SSWP
TYLER,SIL,2-5,S,SWP,56,1045,230,2017,indx_59,TYLERSIL2-5SSWP
TYNER,LS,1-6,S,W,44,190,100,2009,indx_49,TYNERLS1-6SW
TYNER,LS,1-6,S,W,44,200,120,2010,indx_49,TYNERLS1-6SW
TYNER,LS,1-6,S,W,44,300,200,2011,indx_49,TYNERLS1-6SW
TYNER,LS,1-6,S,W,44,350,230,2012,indx_49,TYNERLS1-6SW
TYNER,LS,1-6,S,W,44,350,230,2013,indx_49,TYNERLS1-6SW
TYNER,LS,1-6,S,W,44,350,230,2014,indx_49,TYNERLS1-6SW
TYNER,LS,1-6,S,W,44,350,230,2015,indx_49,TYNERLS1-6SW
TYNER,LS,1-6,S,W,44,350,230,2016,indx_49,TYNERLS1-6SW
TYNER,LS,1-6,S,W,44,350,230,2017,indx_49,TYNERLS1-6SW
TYNER,LS,6-12,S,W,40,180,100,2009,indx_49,TYNERLS6-12SW
TYNER,LS,6-12,S,W,40,200,120,2010,indx_49,TYNERLS6-12SW
TYNER,LS,6-12,S,W,40,300,200,2011,indx_49,TYNERLS6-12SW
TYNER,LS,6-12,S,W,40,350,230,2012,indx_49,TYNERLS6-12SW
TYNER,LS,6-12,S,W,40,350,230,2013,indx_49,TYNERLS6-12SW
TYNER,LS,6-12,S,W,40,350,230,2014,indx_49,TYNERLS6-12SW
TYNER,LS,6-12,S,W,40,350,230,2015,indx_49,TYNERLS6-12SW
TYNER,LS,6-12,S,W,40,350,230,2016,indx_49,TYNERLS6-12SW
TYNER,LS,6-12,S,W,40,350,230,2017,indx_49,TYNERLS6-12SW
"TYNER-OTISVILLE,C",,2-6,S,W,43,190,100,2009,indx_49,"TYNER-OTISVILLE,C2-6SW"
"TYNER-OTISVILLE,C",,2-6,S,W,43,200,120,2010,indx_49,"TYNER-OTISVILLE,C2-6SW"
"TYNER-OTISVILLE,C",,2-6,S,W,43,300,200,2011,indx_49,"TYNER-OTISVILLE,C2-6SW"
"TYNER-OTISVILLE,C",,2-6,S,W,43,350,230,2012,indx_49,"TYNER-OTISVILLE,C2-6SW"
"TYNER-OTISVILLE,C",,2-6,S,W,43,350,230,2013,indx_49,"TYNER-OTISVILLE,C2-6SW"
"TYNER-OTISVILLE,C",,2-6,S,W,43,350,230,2014,indx_49,"TYNER-OTISVILLE,C2-6SW"
"TYNER-OTISVILLE,C",,2-6,S,W,43,350,230,2015,indx_49,"TYNER-OTISVILLE,C2-6SW"
"TYNER-OTISVILLE,C",,2-6,S,W,43,350,230,2016,indx_49,"TYNER-OTISVILLE,C2-6SW"
"TYNER-OTISVILLE,C",,2-6,S,W,43,350,230,2017,indx_49,"TYNER-OTISVILLE,C2-6SW"
"TYNER,V",SL,0-2,S,W,49,200,100,2009,indx_49,"TYNER,VSL0-2SW"
"TYNER,V",SL,0-2,S,W,49,200,120,2010,indx_49,"TYNER,VSL0-2SW"
"TYNER,V",SL,0-2,S,W,49,300,200,2011,indx_49,"TYNER,VSL0-2SW"
"TYNER,V",SL,0-2,S,W,49,350,230,2012,indx_49,"TYNER,VSL0-2SW"
"TYNER,V",SL,0-2,S,W,49,350,230,2013,indx_49,"TYNER,VSL0-2SW"
"TYNER,V",SL,0-2,S,W,49,350,230,2014,indx_49,"TYNER,VSL0-2SW"
"TYNER,V",SL,0-2,S,W,49,350,230,2015,indx_49,"TYNER,VSL0-2SW"
"TYNER,V",SL,0-2,S,W,49,350,230,2016,indx_49,"TYNER,VSL0-2SW"
"TYNER,V",SL,0-2,S,W,49,350,230,2017,indx_49,"TYNER,VSL0-2SW"
"UDIPSAMMENTS-SPINKS,C",,0-6,S,W,38,200,100,2009,indx_49,"UDIPSAMMENTS-SPINKS,C0-6SW"
"UDIPSAMMENTS-SPINKS,C",,0-6,S,W,38,200,120,2010,indx_49,"UDIPSAMMENTS-SPINKS,C0-6SW"
"UDIPSAMMENTS-SPINKS,C",,0-6,S,W,38,300,200,2011,indx_49,"UDIPSAMMENTS-SPINKS,C0-6SW"
"UDIPSAMMENTS-SPINKS,C",,0-6,S,W,38,350,230,2012,indx_49,"UDIPSAMMENTS-SPINKS,C0-6SW"
"UDIPSAMMENTS-SPINKS,C",,0-6,S,W,38,350,230,2013,indx_49,"UDIPSAMMENTS-SPINKS,C0-6SW"
"UDIPSAMMENTS-SPINKS,C",,0-6,S,W,38,350,230,2014,indx_49,"UDIPSAMMENTS-SPINKS,C0-6SW"
"UDIPSAMMENTS-SPINKS,C",,0-6,S,W,38,350,230,2015,indx_49,"UDIPSAMMENTS-SPINKS,C0-6SW"
"UDIPSAMMENTS-SPINKS,C",,0-6,S,W,38,350,230,2016,indx_49,"UDIPSAMMENTS-SPINKS,C0-6SW"
"UDIPSAMMENTS-SPINKS,C",,0-6,S,W,38,350,230,2017,indx_49,"UDIPSAMMENTS-SPINKS,C0-6SW"
UNIONTOWN,SIL,0-2,S,MW,77,800,300,2009,indx_79,UNIONTOWNSIL0-2SMW
UNIONTOWN,SIL,0-2,S,MW,77,950,450,2010,indx_79,UNIONTOWNSIL0-2SMW
UNIONTOWN,SIL,0-2,S,MW,77,1270,770,2011,indx_79,UNIONTOWNSIL0-2SMW
UNIONTOWN,SIL,0-2,S,MW,77,1270,770,2012,indx_79,UNIONTOWNSIL0-2SMW
UNIONTOWN,SIL,0-2,S,MW,77,2150,1650,2013,indx_79,UNIONTOWNSIL0-2SMW
UNIONTOWN,SIL,0-2,S,MW,77,2940,2440,2014,indx_79,UNIONTOWNSIL0-2SMW
UNIONTOWN,SIL,0-2,S,MW,77,2580,1580,2015,indx_79,UNIONTOWNSIL0-2SMW
UNIONTOWN,SIL,0-2,S,MW,77,2540,1540,2016,indx_79,UNIONTOWNSIL0-2SMW
UNIONTOWN,SIL,0-2,S,MW,77,2205,1205,2017,indx_79,UNIONTOWNSIL0-2SMW
UNIONTOWN,SIL,1-6,S,MW,76,920,420,2009,indx_79,UNIONTOWNSIL1-6SMW
UNIONTOWN,SIL,1-6,S,MW,76,900,400,2010,indx_79,UNIONTOWNSIL1-6SMW
UNIONTOWN,SIL,1-6,S,MW,76,1220,720,2011,indx_79,UNIONTOWNSIL1-6SMW
UNIONTOWN,SIL,1-6,S,MW,76,1210,710,2012,indx_79,UNIONTOWNSIL1-6SMW
UNIONTOWN,SIL,1-6,S,MW,76,2060,1560,2013,indx_79,UNIONTOWNSIL1-6SMW
UNIONTOWN,SIL,1-6,S,MW,76,2830,2330,2014,indx_79,UNIONTOWNSIL1-6SMW
UNIONTOWN,SIL,1-6,S,MW,76,2480,1480,2015,indx_79,UNIONTOWNSIL1-6SMW
UNIONTOWN,SIL,1-6,S,MW,76,2430,1430,2016,indx_79,UNIONTOWNSIL1-6SMW
UNIONTOWN,SIL,1-6,S,MW,76,2105,1105,2017,indx_79,UNIONTOWNSIL1-6SMW
UNIONTOWN,SIL,2-6,M,MW,72,770,270,2009,indx_79,UNIONTOWNSIL2-6MMW
UNIONTOWN,SIL,2-6,M,MW,72,730,230,2010,indx_79,UNIONTOWNSIL2-6MMW
UNIONTOWN,SIL,2-6,M,MW,72,980,480,2011,indx_79,UNIONTOWNSIL2-6MMW
UNIONTOWN,SIL,2-6,M,MW,72,1010,510,2012,indx_79,UNIONTOWNSIL2-6MMW
UNIONTOWN,SIL,2-6,M,MW,72,1740,1240,2013,indx_79,UNIONTOWNSIL2-6MMW
UNIONTOWN,SIL,2-6,M,MW,72,2500,2e3,2014,indx_79,UNIONTOWNSIL2-6MMW
UNIONTOWN,SIL,2-6,M,MW,72,2140,1140,2015,indx_79,UNIONTOWNSIL2-6MMW
UNIONTOWN,SIL,2-6,M,MW,72,2e3,1e3,2016,indx_79,UNIONTOWNSIL2-6MMW
UNIONTOWN,SIL,2-6,M,MW,72,1760,760,2017,indx_79,UNIONTOWNSIL2-6MMW
UNIONTOWN,SIL,2-6,S,MW,76,790,290,2009,indx_79,UNIONTOWNSIL2-6SMW
UNIONTOWN,SIL,2-6,S,MW,76,900,400,2010,indx_79,UNIONTOWNSIL2-6SMW
UNIONTOWN,SIL,2-6,S,MW,76,1220,720,2011,indx_79,UNIONTOWNSIL2-6SMW
UNIONTOWN,SIL,2-6,S,MW,76,1210,710,2012,indx_79,UNIONTOWNSIL2-6SMW
UNIONTOWN,SIL,2-6,S,MW,76,2060,1560,2013,indx_79,UNIONTOWNSIL2-6SMW
UNIONTOWN,SIL,2-6,S,MW,76,2830,2330,2014,indx_79,UNIONTOWNSIL2-6SMW
UNIONTOWN,SIL,2-6,S,MW,76,2480,1480,2015,indx_79,UNIONTOWNSIL2-6SMW
UNIONTOWN,SIL,2-6,S,MW,76,2430,1430,2016,indx_79,UNIONTOWNSIL2-6SMW
UNIONTOWN,SIL,2-6,S,MW,76,2105,1105,2017,indx_79,UNIONTOWNSIL2-6SMW
UNIONTOWN,SIL,6-12,M,MW,68,650,150,2009,indx_69,UNIONTOWNSIL6-12MMW
UNIONTOWN,SIL,6-12,M,MW,68,500,120,2010,indx_69,UNIONTOWNSIL6-12MMW
UNIONTOWN,SIL,6-12,M,MW,68,710,210,2011,indx_69,UNIONTOWNSIL6-12MMW
UNIONTOWN,SIL,6-12,M,MW,68,650,230,2012,indx_69,UNIONTOWNSIL6-12MMW
UNIONTOWN,SIL,6-12,M,MW,68,1300,800,2013,indx_69,UNIONTOWNSIL6-12MMW
UNIONTOWN,SIL,6-12,M,MW,68,1880,1380,2014,indx_69,UNIONTOWNSIL6-12MMW
UNIONTOWN,SIL,6-12,M,MW,68,1520,520,2015,indx_69,UNIONTOWNSIL6-12MMW
UNIONTOWN,SIL,6-12,M,MW,68,1360,360,2016,indx_69,UNIONTOWNSIL6-12MMW
UNIONTOWN,SIL,6-12,M,MW,68,1185,295,2017,indx_69,UNIONTOWNSIL6-12MMW
UPSHUR,C,12-18,SE,W,37,170,100,2009,indx_49,UPSHURC12-18SEW
UPSHUR,C,12-18,SE,W,37,200,120,2010,indx_49,UPSHURC12-18SEW
UPSHUR,C,12-18,SE,W,37,300,200,2011,indx_49,UPSHURC12-18SEW
UPSHUR,C,12-18,SE,W,37,350,230,2012,indx_49,UPSHURC12-18SEW
UPSHUR,C,12-18,SE,W,37,350,230,2013,indx_49,UPSHURC12-18SEW
UPSHUR,C,12-18,SE,W,37,350,230,2014,indx_49,UPSHURC12-18SEW
UPSHUR,C,12-18,SE,W,37,350,230,2015,indx_49,UPSHURC12-18SEW
UPSHUR,C,12-18,SE,W,37,350,230,2016,indx_49,UPSHURC12-18SEW
UPSHUR,C,12-18,SE,W,37,350,230,2017,indx_49,UPSHURC12-18SEW
UPSHUR,C,18-25,SE,W,0,170,100,2009,indx_49,UPSHURC18-25SEW
UPSHUR,C,18-25,SE,W,0,200,120,2010,indx_49,UPSHURC18-25SEW
UPSHUR,C,18-25,SE,W,0,300,200,2011,indx_49,UPSHURC18-25SEW
UPSHUR,C,18-25,SE,W,0,350,230,2012,indx_49,UPSHURC18-25SEW
UPSHUR,C,18-25,SE,W,0,350,230,2013,indx_49,UPSHURC18-25SEW
UPSHUR,C,18-25,SE,W,0,350,230,2014,indx_49,UPSHURC18-25SEW
UPSHUR,C,18-25,SE,W,0,350,230,2015,indx_49,UPSHURC18-25SEW
UPSHUR,C,18-25,SE,W,0,350,230,2016,indx_49,UPSHURC18-25SEW
UPSHUR,C,18-25,SE,W,0,350,230,2017,indx_49,UPSHURC18-25SEW
